Station ID,Station Name,Province,Reported Station,Max Temp (°C),Date
41640,LAHORE,Punjab,LAHORE,40,"28 Apr, 2025"
43535,Leh,Kashmir,Leh,14,"28 Apr, 2025"
41525,MALAM JABBA,KPK,MALAM JABBA,24,"28 Apr, 2025"
41786,MITHI,Sindh,MITHI,45,"28 Apr, 2025"
41747,MOHENJO-DARO,Sindh,MOHENJO-DARO,45,"28 Apr, 2025"
41675,MULTAN,Punjab,MULTAN,42,"28 Apr, 2025"
41573,MURREE,Punjab,MURREE,25,"28 Apr, 2025"
43532,MUZAFFARABAD,Kashmir,MUZAFFARABAD,36,"28 Apr, 2025"
41749,NAWABSHAH,Sindh,NAWABSHAH,48,"28 Apr, 2025"
41710,NOKKUNDI,Balochistan,NOKKUNDI,43,"28 Apr, 2025"
41530,PESHAWAR AIRPORT,KPK,PESHAWAR AIRPORT,40,"28 Apr, 2025"
43541,Pulwama,Kashmir,Pulwama,26,"28 Apr, 2025"
41660,QUETTA,Balochistan,QUETTA,35,"28 Apr, 2025"
41574,RAWALAKOT,Kashmir,RAWALAKOT,28,"28 Apr, 2025"
41571,RAWALPINDI,Punjab,RAWALPINDI,37,"28 Apr, 2025"
41680,SAHIWAL,Punjab,SAHIWAL,42,"28 Apr, 2025"
41523,SAIDU SHARIF,KPK,SAIDU SHARIF,34,"28 Apr, 2025"
41593,SARGODHA,Punjab,SARGODHA,43,"28 Apr, 2025"
41697,SIBBI,Balochistan,SIBBI,47,"28 Apr, 2025"
41517,SKARDU,GB,SKARDU,23,"28 Apr, 2025"
41724,SUKKUR,Sindh,SUKKUR,46,"28 Apr, 2025"
43543,Shopian,Kashmir,Shopian,27,"28 Apr, 2025"
43536,Srinagar,Kashmir,Srinagar,26,"28 Apr, 2025"
41783,THATTA,Sindh,THATTA,38,"28 Apr, 2025"
41738,TURBAT,Balochistan,TURBAT,46,"28 Apr, 2025"
41520,ASTORE,GB,ASTORE,19,"27 Apr, 2025"
41535,Abbotabad,KPK,Abbotabad,29,"27 Apr, 2025"
43542,Anantnag,Kashmir,Anantnag,27,"27 Apr, 2025"
41567,Attock,Punjab,Attock,37,"27 Apr, 2025"
41700,BAHAWALPUR,Punjab,BAHAWALPUR,42,"27 Apr, 2025"
41562,BANNU,KPK,BANNU,39,"27 Apr, 2025"
43544,Baramulla,Kashmir,Baramulla,26,"27 Apr, 2025"
41634,CHAKWAL,Punjab,CHAKWAL,38,"27 Apr, 2025"
41506,CHITRAL,KPK,CHITRAL,30,"27 Apr, 2025"
41652,D G KHAN,Punjab,D G KHAN,42,"27 Apr, 2025"
41624,D-I-KHAN,KPK,D-I-KHAN,40,"27 Apr, 2025"
41743,DADU,Sindh,DADU,48,"27 Apr, 2025"
41508,DIR,KPK,DIR,30,"27 Apr, 2025"
41630,FAISALABAD,Punjab,FAISALABAD,40,"27 Apr, 2025"
43533,GARHI DOPATTA,Kashmir,GARHI DOPATTA,31,"27 Apr, 2025"
41516,GILGIT,GB,GILGIT,29,"27 Apr, 2025"
41757,GWADAR,Balochistan,GWADAR,41,"27 Apr, 2025"
41505,HUNZA,GB,HUNZA,23,"27 Apr, 2025"
41764,HYDERABAD,Sindh,HYDERABAD,43,"27 Apr, 2025"
41577,ISLAMABAD,Islamabad,ISLAMABAD,35,"27 Apr, 2025"
41598,JHELUM,Punjab,JHELUM,38,"27 Apr, 2025"
41756,JIWANI,Balochistan,JIWANI,38,"27 Apr, 2025"
43534,Jammu,Kashmir,Jammu,39,"27 Apr, 2025"
41696,KALAT,Balochistan,KALAT,28,"27 Apr, 2025"
41780,KARACHI,Sindh,KARACHI,39,"27 Apr, 2025"
41640,LAHORE,Punjab,LAHORE,41,"27 Apr, 2025"
43535,Leh,Kashmir,Leh,13,"27 Apr, 2025"
41525,MALAM JABBA,KPK,MALAM JABBA,22,"27 Apr, 2025"
41786,MITHI,Sindh,MITHI,44,"27 Apr, 2025"
41747,MOHENJO-DARO,Sindh,MOHENJO-DARO,45,"27 Apr, 2025"
41675,MULTAN,Punjab,MULTAN,41,"27 Apr, 2025"
41573,MURREE,Punjab,MURREE,20,"27 Apr, 2025"
43532,MUZAFFARABAD,Kashmir,MUZAFFARABAD,33,"27 Apr, 2025"
41749,NAWABSHAH,Sindh,NAWABSHAH,46,"27 Apr, 2025"
41710,NOKKUNDI,Balochistan,NOKKUNDI,41,"27 Apr, 2025"
41530,PESHAWAR AIRPORT,KPK,PESHAWAR AIRPORT,39,"27 Apr, 2025"
43541,Pulwama,Kashmir,Pulwama,26,"27 Apr, 2025"
41660,QUETTA,Balochistan,QUETTA,33,"27 Apr, 2025"
41574,RAWALAKOT,Kashmir,RAWALAKOT,22,"27 Apr, 2025"
41571,RAWALPINDI,Punjab,RAWALPINDI,24,"27 Apr, 2025"
41680,SAHIWAL,Punjab,SAHIWAL,41,"27 Apr, 2025"
41523,SAIDU SHARIF,KPK,SAIDU SHARIF,34,"27 Apr, 2025"
41593,SARGODHA,Punjab,SARGODHA,40,"27 Apr, 2025"
41697,SIBBI,Balochistan,SIBBI,48,"27 Apr, 2025"
41517,SKARDU,GB,SKARDU,19,"27 Apr, 2025"
41724,SUKKUR,Sindh,SUKKUR,45,"27 Apr, 2025"
43543,Shopian,Kashmir,Shopian,27,"27 Apr, 2025"
43536,Srinagar,Kashmir,Srinagar,22,"27 Apr, 2025"
41783,THATTA,Sindh,THATTA,41,"27 Apr, 2025"
41738,TURBAT,Balochistan,TURBAT,46,"27 Apr, 2025"
41520,ASTORE,GB,ASTORE,19,"26 Apr, 2025"
41535,Abbotabad,KPK,Abbotabad,30,"26 Apr, 2025"
43542,Anantnag,Kashmir,Anantnag,24,"26 Apr, 2025"
41567,Attock,Punjab,Attock,37,"26 Apr, 2025"
41700,BAHAWALPUR,Punjab,BAHAWALPUR,44,"26 Apr, 2025"
41562,BANNU,KPK,BANNU,38,"26 Apr, 2025"
43544,Baramulla,Kashmir,Baramulla,25,"26 Apr, 2025"
41634,CHAKWAL,Punjab,CHAKWAL,37,"26 Apr, 2025"
41506,CHITRAL,KPK,CHITRAL,28,"26 Apr, 2025"
41652,D G KHAN,Punjab,D G KHAN,41,"26 Apr, 2025"
41624,D-I-KHAN,KPK,D-I-KHAN,41,"26 Apr, 2025"
41743,DADU,Sindh,DADU,45,"26 Apr, 2025"
41508,DIR,KPK,DIR,29,"26 Apr, 2025"
41630,FAISALABAD,Punjab,FAISALABAD,41,"26 Apr, 2025"
43533,GARHI DOPATTA,Kashmir,GARHI DOPATTA,35,"26 Apr, 2025"
41516,GILGIT,GB,GILGIT,27,"26 Apr, 2025"
41757,GWADAR,Balochistan,GWADAR,39,"26 Apr, 2025"
41505,HUNZA,GB,HUNZA,19,"26 Apr, 2025"
41764,HYDERABAD,Sindh,HYDERABAD,43,"26 Apr, 2025"
41577,ISLAMABAD,Islamabad,ISLAMABAD,37,"26 Apr, 2025"
41598,JHELUM,Punjab,JHELUM,40,"26 Apr, 2025"
41756,JIWANI,Balochistan,JIWANI,40,"26 Apr, 2025"
43534,Jammu,Kashmir,Jammu,39,"26 Apr, 2025"
41696,KALAT,Balochistan,KALAT,26,"26 Apr, 2025"
41780,KARACHI,Sindh,KARACHI,35,"26 Apr, 2025"
41640,LAHORE,Punjab,LAHORE,41,"26 Apr, 2025"
41525,MALAM JABBA,KPK,MALAM JABBA,21,"26 Apr, 2025"
41786,MITHI,Sindh,MITHI,45,"26 Apr, 2025"
41747,MOHENJO-DARO,Sindh,MOHENJO-DARO,44,"26 Apr, 2025"
41675,MULTAN,Punjab,MULTAN,42,"26 Apr, 2025"
41573,MURREE,Punjab,MURREE,24,"26 Apr, 2025"
43532,MUZAFFARABAD,Kashmir,MUZAFFARABAD,35,"26 Apr, 2025"
41749,NAWABSHAH,Sindh,NAWABSHAH,47,"26 Apr, 2025"
41710,NOKKUNDI,Balochistan,NOKKUNDI,40,"26 Apr, 2025"
41530,PESHAWAR AIRPORT,KPK,PESHAWAR AIRPORT,38,"26 Apr, 2025"
43541,Pulwama,Kashmir,Pulwama,24,"26 Apr, 2025"
41660,QUETTA,Balochistan,QUETTA,31,"26 Apr, 2025"
41574,RAWALAKOT,Kashmir,RAWALAKOT,26,"26 Apr, 2025"
41571,RAWALPINDI,Punjab,RAWALPINDI,36,"26 Apr, 2025"
41680,SAHIWAL,Punjab,SAHIWAL,42,"26 Apr, 2025"
41523,SAIDU SHARIF,KPK,SAIDU SHARIF,33,"26 Apr, 2025"
41593,SARGODHA,Punjab,SARGODHA,41,"26 Apr, 2025"
41697,SIBBI,Balochistan,SIBBI,46,"26 Apr, 2025"
41517,SKARDU,GB,SKARDU,19,"26 Apr, 2025"
41724,SUKKUR,Sindh,SUKKUR,44,"26 Apr, 2025"
43543,Shopian,Kashmir,Shopian,25,"26 Apr, 2025"
43536,Srinagar,Kashmir,Srinagar,24,"26 Apr, 2025"
41783,THATTA,Sindh,THATTA,38,"26 Apr, 2025"
41738,TURBAT,Balochistan,TURBAT,45,"26 Apr, 2025"
41520,ASTORE,GB,ASTORE,19,"25 Apr, 2025"
41535,Abbotabad,KPK,Abbotabad,30,"25 Apr, 2025"
43542,Anantnag,Kashmir,Anantnag,24,"25 Apr, 2025"
41567,Attock,Punjab,Attock,37,"25 Apr, 2025"
41700,BAHAWALPUR,Punjab,BAHAWALPUR,44,"25 Apr, 2025"
41562,BANNU,KPK,BANNU,38,"25 Apr, 2025"
43544,Baramulla,Kashmir,Baramulla,23,"25 Apr, 2025"
41634,CHAKWAL,Punjab,CHAKWAL,37,"25 Apr, 2025"
41506,CHITRAL,KPK,CHITRAL,28,"25 Apr, 2025"
41652,D G KHAN,Punjab,D G KHAN,41,"25 Apr, 2025"
41624,D-I-KHAN,KPK,D-I-KHAN,41,"25 Apr, 2025"
41743,DADU,Sindh,DADU,45,"25 Apr, 2025"
41508,DIR,KPK,DIR,29,"25 Apr, 2025"
41630,FAISALABAD,Punjab,FAISALABAD,41,"25 Apr, 2025"
43533,GARHI DOPATTA,Kashmir,GARHI DOPATTA,35,"25 Apr, 2025"
41516,GILGIT,GB,GILGIT,27,"25 Apr, 2025"
41757,GWADAR,Balochistan,GWADAR,39,"25 Apr, 2025"
41505,HUNZA,GB,HUNZA,19,"25 Apr, 2025"
41764,HYDERABAD,Sindh,HYDERABAD,43,"25 Apr, 2025"
41577,ISLAMABAD,Islamabad,ISLAMABAD,37,"25 Apr, 2025"
41598,JHELUM,Punjab,JHELUM,40,"25 Apr, 2025"
41756,JIWANI,Balochistan,JIWANI,40,"25 Apr, 2025"
43534,Jammu,Kashmir,Jammu,39,"25 Apr, 2025"
41696,KALAT,Balochistan,KALAT,26,"25 Apr, 2025"
41780,KARACHI,Sindh,KARACHI,35,"25 Apr, 2025"
41640,LAHORE,Punjab,LAHORE,41,"25 Apr, 2025"
43535,Leh,Kashmir,Leh,10,"25 Apr, 2025"
41525,MALAM JABBA,KPK,MALAM JABBA,21,"25 Apr, 2025"
41786,MITHI,Sindh,MITHI,45,"25 Apr, 2025"
41747,MOHENJO-DARO,Sindh,MOHENJO-DARO,44,"25 Apr, 2025"
41675,MULTAN,Punjab,MULTAN,42,"25 Apr, 2025"
41573,MURREE,Punjab,MURREE,24,"25 Apr, 2025"
43532,MUZAFFARABAD,Kashmir,MUZAFFARABAD,35,"25 Apr, 2025"
41749,NAWABSHAH,Sindh,NAWABSHAH,47,"25 Apr, 2025"
41710,NOKKUNDI,Balochistan,NOKKUNDI,40,"25 Apr, 2025"
41530,PESHAWAR AIRPORT,KPK,PESHAWAR AIRPORT,38,"25 Apr, 2025"
43541,Pulwama,Kashmir,Pulwama,24,"25 Apr, 2025"
41660,QUETTA,Balochistan,QUETTA,31,"25 Apr, 2025"
41574,RAWALAKOT,Kashmir,RAWALAKOT,26,"25 Apr, 2025"
41571,RAWALPINDI,Punjab,RAWALPINDI,36,"25 Apr, 2025"
41680,SAHIWAL,Punjab,SAHIWAL,42,"25 Apr, 2025"
41523,SAIDU SHARIF,KPK,SAIDU SHARIF,33,"25 Apr, 2025"
41593,SARGODHA,Punjab,SARGODHA,41,"25 Apr, 2025"
41697,SIBBI,Balochistan,SIBBI,46,"25 Apr, 2025"
41517,SKARDU,GB,SKARDU,19,"25 Apr, 2025"
41724,SUKKUR,Sindh,SUKKUR,44,"25 Apr, 2025"
43543,Shopian,Kashmir,Shopian,25,"25 Apr, 2025"
43536,Srinagar,Kashmir,Srinagar,24,"25 Apr, 2025"
41783,THATTA,Sindh,THATTA,38,"25 Apr, 2025"
41738,TURBAT,Balochistan,TURBAT,45,"25 Apr, 2025"
41520,ASTORE,GB,ASTORE,19,"24 Apr, 2025"
41535,Abbotabad,KPK,Abbotabad,27,"24 Apr, 2025"
43542,Anantnag,Kashmir,Anantnag,24,"24 Apr, 2025"
41567,Attock,Punjab,Attock,36,"24 Apr, 2025"
41700,BAHAWALPUR,Punjab,BAHAWALPUR,41,"24 Apr, 2025"
41562,BANNU,KPK,BANNU,37,"24 Apr, 2025"
43544,Baramulla,Kashmir,Baramulla,25,"24 Apr, 2025"
41634,CHAKWAL,Punjab,CHAKWAL,35,"24 Apr, 2025"
41506,CHITRAL,KPK,CHITRAL,26,"24 Apr, 2025"
41652,D G KHAN,Punjab,D G KHAN,41,"24 Apr, 2025"
41624,D-I-KHAN,KPK,D-I-KHAN,41,"24 Apr, 2025"
41743,DADU,Sindh,DADU,44,"24 Apr, 2025"
41508,DIR,KPK,DIR,26,"24 Apr, 2025"
41630,FAISALABAD,Punjab,FAISALABAD,40,"24 Apr, 2025"
43533,GARHI DOPATTA,Kashmir,GARHI DOPATTA,33,"24 Apr, 2025"
41516,GILGIT,GB,GILGIT,26,"24 Apr, 2025"
41757,GWADAR,Balochistan,GWADAR,34,"24 Apr, 2025"
41505,HUNZA,GB,HUNZA,17,"24 Apr, 2025"
41764,HYDERABAD,Sindh,HYDERABAD,44,"24 Apr, 2025"
41577,ISLAMABAD,Islamabad,ISLAMABAD,36,"24 Apr, 2025"
41598,JHELUM,Punjab,JHELUM,39,"24 Apr, 2025"
41756,JIWANI,Balochistan,JIWANI,33,"24 Apr, 2025"
43534,Jammu,Kashmir,Jammu,37,"24 Apr, 2025"
41696,KALAT,Balochistan,KALAT,26,"24 Apr, 2025"
41780,KARACHI,Sindh,KARACHI,39,"24 Apr, 2025"
41640,LAHORE,Punjab,LAHORE,40,"24 Apr, 2025"
43535,Leh,Kashmir,Leh,4,"24 Apr, 2025"
41525,MALAM JABBA,KPK,MALAM JABBA,20,"24 Apr, 2025"
41786,MITHI,Sindh,MITHI,44,"24 Apr, 2025"
41747,MOHENJO-DARO,Sindh,MOHENJO-DARO,44,"24 Apr, 2025"
41675,MULTAN,Punjab,MULTAN,40,"24 Apr, 2025"
41573,MURREE,Punjab,MURREE,23,"24 Apr, 2025"
43532,MUZAFFARABAD,Kashmir,MUZAFFARABAD,35,"24 Apr, 2025"
41749,NAWABSHAH,Sindh,NAWABSHAH,46,"24 Apr, 2025"
41710,NOKKUNDI,Balochistan,NOKKUNDI,37,"24 Apr, 2025"
41530,PESHAWAR AIRPORT,KPK,PESHAWAR AIRPORT,37,"24 Apr, 2025"
43541,Pulwama,Kashmir,Pulwama,23,"24 Apr, 2025"
41660,QUETTA,Balochistan,QUETTA,29,"24 Apr, 2025"
41574,RAWALAKOT,Kashmir,RAWALAKOT,26,"24 Apr, 2025"
41571,RAWALPINDI,Punjab,RAWALPINDI,34,"24 Apr, 2025"
41680,SAHIWAL,Punjab,SAHIWAL,41,"24 Apr, 2025"
41523,SAIDU SHARIF,KPK,SAIDU SHARIF,32,"24 Apr, 2025"
41593,SARGODHA,Punjab,SARGODHA,41,"24 Apr, 2025"
41697,SIBBI,Balochistan,SIBBI,43,"24 Apr, 2025"
41517,SKARDU,GB,SKARDU,19,"24 Apr, 2025"
41724,SUKKUR,Sindh,SUKKUR,43,"24 Apr, 2025"
43543,Shopian,Kashmir,Shopian,24,"24 Apr, 2025"
41783,THATTA,Sindh,THATTA,41,"24 Apr, 2025"
41738,TURBAT,Balochistan,TURBAT,43,"24 Apr, 2025"
41520,ASTORE,GB,ASTORE,17,"23 Apr, 2025"
41535,Abbotabad,KPK,Abbotabad,28,"23 Apr, 2025"
43542,Anantnag,Kashmir,Anantnag,22,"23 Apr, 2025"
41567,Attock,Punjab,Attock,36,"23 Apr, 2025"
41700,BAHAWALPUR,Punjab,BAHAWALPUR,40,"23 Apr, 2025"
41562,BANNU,KPK,BANNU,38,"23 Apr, 2025"
43544,Baramulla,Kashmir,Baramulla,23,"23 Apr, 2025"
41634,CHAKWAL,Punjab,CHAKWAL,36,"23 Apr, 2025"
41506,CHITRAL,KPK,CHITRAL,22,"23 Apr, 2025"
41652,D G KHAN,Punjab,D G KHAN,40,"23 Apr, 2025"
41624,D-I-KHAN,KPK,D-I-KHAN,40,"23 Apr, 2025"
41743,DADU,Sindh,DADU,43,"23 Apr, 2025"
41508,DIR,KPK,DIR,25,"23 Apr, 2025"
41630,FAISALABAD,Punjab,FAISALABAD,40,"23 Apr, 2025"
43533,GARHI DOPATTA,Kashmir,GARHI DOPATTA,31,"23 Apr, 2025"
41516,GILGIT,GB,GILGIT,23,"23 Apr, 2025"
41757,GWADAR,Balochistan,GWADAR,40,"23 Apr, 2025"
41505,HUNZA,GB,HUNZA,16,"23 Apr, 2025"
41764,HYDERABAD,Sindh,HYDERABAD,41,"23 Apr, 2025"
41577,ISLAMABAD,Islamabad,ISLAMABAD,36,"23 Apr, 2025"
41598,JHELUM,Punjab,JHELUM,39,"23 Apr, 2025"
41756,JIWANI,Balochistan,JIWANI,38,"23 Apr, 2025"
43534,Jammu,Kashmir,Jammu,37,"23 Apr, 2025"
41696,KALAT,Balochistan,KALAT,23,"23 Apr, 2025"
41780,KARACHI,Sindh,KARACHI,39,"23 Apr, 2025"
41640,LAHORE,Punjab,LAHORE,38,"23 Apr, 2025"
43535,Leh,Kashmir,Leh,4,"23 Apr, 2025"
41525,MALAM JABBA,KPK,MALAM JABBA,19,"23 Apr, 2025"
41786,MITHI,Sindh,MITHI,43,"23 Apr, 2025"
41747,MOHENJO-DARO,Sindh,MOHENJO-DARO,42,"23 Apr, 2025"
41675,MULTAN,Punjab,MULTAN,39,"23 Apr, 2025"
41573,MURREE,Punjab,MURREE,23,"23 Apr, 2025"
43532,MUZAFFARABAD,Kashmir,MUZAFFARABAD,34,"23 Apr, 2025"
41749,NAWABSHAH,Sindh,NAWABSHAH,43,"23 Apr, 2025"
41710,NOKKUNDI,Balochistan,NOKKUNDI,36,"23 Apr, 2025"
41530,PESHAWAR AIRPORT,KPK,PESHAWAR AIRPORT,37,"23 Apr, 2025"
43541,Pulwama,Kashmir,Pulwama,23,"23 Apr, 2025"
41660,QUETTA,Balochistan,QUETTA,27,"23 Apr, 2025"
41574,RAWALAKOT,Kashmir,RAWALAKOT,25,"23 Apr, 2025"
41571,RAWALPINDI,Punjab,RAWALPINDI,35,"23 Apr, 2025"
41680,SAHIWAL,Punjab,SAHIWAL,42,"23 Apr, 2025"
41523,SAIDU SHARIF,KPK,SAIDU SHARIF,32,"23 Apr, 2025"
41593,SARGODHA,Punjab,SARGODHA,40,"23 Apr, 2025"
41697,SIBBI,Balochistan,SIBBI,41,"23 Apr, 2025"
41517,SKARDU,GB,SKARDU,18,"23 Apr, 2025"
41724,SUKKUR,Sindh,SUKKUR,42,"23 Apr, 2025"
43543,Shopian,Kashmir,Shopian,22,"23 Apr, 2025"
43536,Srinagar,Kashmir,Srinagar,23,"23 Apr, 2025"
41783,THATTA,Sindh,THATTA,40,"23 Apr, 2025"
41738,TURBAT,Balochistan,TURBAT,42,"23 Apr, 2025"
41520,ASTORE,GB,ASTORE,16,"22 Apr, 2025"
41535,Abbotabad,KPK,Abbotabad,27,"22 Apr, 2025"
43542,Anantnag,Kashmir,Anantnag,20,"22 Apr, 2025"
41567,Attock,Punjab,Attock,35,"22 Apr, 2025"
41700,BAHAWALPUR,Punjab,BAHAWALPUR,39,"22 Apr, 2025"
41562,BANNU,KPK,BANNU,35,"22 Apr, 2025"
43544,Baramulla,Kashmir,Baramulla,22,"22 Apr, 2025"
41634,CHAKWAL,Punjab,CHAKWAL,36,"22 Apr, 2025"
41506,CHITRAL,KPK,CHITRAL,22,"22 Apr, 2025"
41652,D G KHAN,Punjab,D G KHAN,39,"22 Apr, 2025"
41624,D-I-KHAN,KPK,D-I-KHAN,39,"22 Apr, 2025"
41743,DADU,Sindh,DADU,41,"22 Apr, 2025"
41508,DIR,KPK,DIR,26,"22 Apr, 2025"
41630,FAISALABAD,Punjab,FAISALABAD,39,"22 Apr, 2025"
43533,GARHI DOPATTA,Kashmir,GARHI DOPATTA,32,"22 Apr, 2025"
41516,GILGIT,GB,GILGIT,22,"22 Apr, 2025"
41757,GWADAR,Balochistan,GWADAR,38,"22 Apr, 2025"
41505,HUNZA,GB,HUNZA,14,"22 Apr, 2025"
41764,HYDERABAD,Sindh,HYDERABAD,39,"22 Apr, 2025"
41577,ISLAMABAD,Islamabad,ISLAMABAD,35,"22 Apr, 2025"
41598,JHELUM,Punjab,JHELUM,39,"22 Apr, 2025"
41756,JIWANI,Balochistan,JIWANI,36,"22 Apr, 2025"
43534,Jammu,Kashmir,Jammu,35,"22 Apr, 2025"
41696,KALAT,Balochistan,KALAT,21,"22 Apr, 2025"
41780,KARACHI,Sindh,KARACHI,41,"22 Apr, 2025"
41640,LAHORE,Punjab,LAHORE,38,"22 Apr, 2025"
43535,Leh,Kashmir,Leh,3,"22 Apr, 2025"
41525,MALAM JABBA,KPK,MALAM JABBA,18,"22 Apr, 2025"
41786,MITHI,Sindh,MITHI,42,"22 Apr, 2025"
41747,MOHENJO-DARO,Sindh,MOHENJO-DARO,40,"22 Apr, 2025"
41675,MULTAN,Punjab,MULTAN,39,"22 Apr, 2025"
41573,MURREE,Punjab,MURREE,23,"22 Apr, 2025"
43532,MUZAFFARABAD,Kashmir,MUZAFFARABAD,33,"22 Apr, 2025"
41749,NAWABSHAH,Sindh,NAWABSHAH,42,"22 Apr, 2025"
41710,NOKKUNDI,Balochistan,NOKKUNDI,33,"22 Apr, 2025"
41530,PESHAWAR AIRPORT,KPK,PESHAWAR AIRPORT,35,"22 Apr, 2025"
43541,Pulwama,Kashmir,Pulwama,20,"22 Apr, 2025"
41660,QUETTA,Balochistan,QUETTA,25,"22 Apr, 2025"
41574,RAWALAKOT,Kashmir,RAWALAKOT,25,"22 Apr, 2025"
41571,RAWALPINDI,Punjab,RAWALPINDI,34,"22 Apr, 2025"
41680,SAHIWAL,Punjab,SAHIWAL,40,"22 Apr, 2025"
41523,SAIDU SHARIF,KPK,SAIDU SHARIF,30,"22 Apr, 2025"
41593,SARGODHA,Punjab,SARGODHA,39,"22 Apr, 2025"
41697,SIBBI,Balochistan,SIBBI,39,"22 Apr, 2025"
41517,SKARDU,GB,SKARDU,18,"22 Apr, 2025"
41724,SUKKUR,Sindh,SUKKUR,40,"22 Apr, 2025"
43543,Shopian,Kashmir,Shopian,21,"22 Apr, 2025"
43536,Srinagar,Kashmir,Srinagar,19,"22 Apr, 2025"
41783,THATTA,Sindh,THATTA,40,"22 Apr, 2025"
41738,TURBAT,Balochistan,TURBAT,40,"22 Apr, 2025"
41520,ASTORE,GB,ASTORE,17,"21 Apr, 2025"
41535,Abbotabad,KPK,Abbotabad,26,"21 Apr, 2025"
43542,Anantnag,Kashmir,Anantnag,22,"21 Apr, 2025"
41567,Attock,Punjab,Attock,34,"21 Apr, 2025"
41700,BAHAWALPUR,Punjab,BAHAWALPUR,39,"21 Apr, 2025"
41562,BANNU,KPK,BANNU,35,"21 Apr, 2025"
43544,Baramulla,Kashmir,Baramulla,23,"21 Apr, 2025"
41634,CHAKWAL,Punjab,CHAKWAL,35,"21 Apr, 2025"
41506,CHITRAL,KPK,CHITRAL,15,"21 Apr, 2025"
41652,D G KHAN,Punjab,D G KHAN,40,"21 Apr, 2025"
41624,D-I-KHAN,KPK,D-I-KHAN,39,"21 Apr, 2025"
41743,DADU,Sindh,DADU,41,"21 Apr, 2025"
41508,DIR,KPK,DIR,22,"21 Apr, 2025"
41630,FAISALABAD,Punjab,FAISALABAD,38,"21 Apr, 2025"
43533,GARHI DOPATTA,Kashmir,GARHI DOPATTA,31,"21 Apr, 2025"
41516,GILGIT,GB,GILGIT,21,"21 Apr, 2025"
41757,GWADAR,Balochistan,GWADAR,38,"21 Apr, 2025"
41505,HUNZA,GB,HUNZA,13,"21 Apr, 2025"
41764,HYDERABAD,Sindh,HYDERABAD,41,"21 Apr, 2025"
41577,ISLAMABAD,Islamabad,ISLAMABAD,32,"21 Apr, 2025"
41598,JHELUM,Punjab,JHELUM,36,"21 Apr, 2025"
41756,JIWANI,Balochistan,JIWANI,35,"21 Apr, 2025"
43534,Jammu,Kashmir,Jammu,35,"21 Apr, 2025"
41696,KALAT,Balochistan,KALAT,19,"21 Apr, 2025"
41780,KARACHI,Sindh,KARACHI,40,"21 Apr, 2025"
41640,LAHORE,Punjab,LAHORE,39,"21 Apr, 2025"
43535,Leh,Kashmir,Leh,2,"21 Apr, 2025"
41525,MALAM JABBA,KPK,MALAM JABBA,16,"21 Apr, 2025"
41786,MITHI,Sindh,MITHI,42,"21 Apr, 2025"
41747,MOHENJO-DARO,Sindh,MOHENJO-DARO,40,"21 Apr, 2025"
41675,MULTAN,Punjab,MULTAN,39,"21 Apr, 2025"
41573,MURREE,Punjab,MURREE,22,"21 Apr, 2025"
43532,MUZAFFARABAD,Kashmir,MUZAFFARABAD,32,"21 Apr, 2025"
41749,NAWABSHAH,Sindh,NAWABSHAH,42,"21 Apr, 2025"
41710,NOKKUNDI,Balochistan,NOKKUNDI,30,"21 Apr, 2025"
41530,PESHAWAR AIRPORT,KPK,PESHAWAR AIRPORT,34,"21 Apr, 2025"
43541,Pulwama,Kashmir,Pulwama,21,"21 Apr, 2025"
41660,QUETTA,Balochistan,QUETTA,23,"21 Apr, 2025"
41574,RAWALAKOT,Kashmir,RAWALAKOT,24,"21 Apr, 2025"
41571,RAWALPINDI,Punjab,RAWALPINDI,32,"21 Apr, 2025"
41680,SAHIWAL,Punjab,SAHIWAL,38,"21 Apr, 2025"
41523,SAIDU SHARIF,KPK,SAIDU SHARIF,26,"21 Apr, 2025"
41593,SARGODHA,Punjab,SARGODHA,38,"21 Apr, 2025"
41697,SIBBI,Balochistan,SIBBI,38,"21 Apr, 2025"
41517,SKARDU,GB,SKARDU,15,"21 Apr, 2025"
41724,SUKKUR,Sindh,SUKKUR,40,"21 Apr, 2025"
43543,Shopian,Kashmir,Shopian,22,"21 Apr, 2025"
43536,Srinagar,Kashmir,Srinagar,21,"21 Apr, 2025"
41783,THATTA,Sindh,THATTA,37,"21 Apr, 2025"
41738,TURBAT,Balochistan,TURBAT,38,"21 Apr, 2025"
41520,ASTORE,GB,ASTORE,7,"20 Apr, 2025"
41535,Abbotabad,KPK,Abbotabad,25,"20 Apr, 2025"
43542,Anantnag,Kashmir,Anantnag,22,"20 Apr, 2025"
41567,Attock,Punjab,Attock,33,"20 Apr, 2025"
41700,BAHAWALPUR,Punjab,BAHAWALPUR,41,"20 Apr, 2025"
41562,BANNU,KPK,BANNU,35,"20 Apr, 2025"
43544,Baramulla,Kashmir,Baramulla,23,"20 Apr, 2025"
41634,CHAKWAL,Punjab,CHAKWAL,34,"20 Apr, 2025"
41506,CHITRAL,KPK,CHITRAL,22,"20 Apr, 2025"
41652,D G KHAN,Punjab,D G KHAN,41,"20 Apr, 2025"
41624,D-I-KHAN,KPK,D-I-KHAN,38,"20 Apr, 2025"
41743,DADU,Sindh,DADU,43,"20 Apr, 2025"
41508,DIR,KPK,DIR,25,"20 Apr, 2025"
